Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Afghanistan,9/2/22,193520,7778,,,0,,497.11853890716793,,,,,4,AFG,2022/09/02,0,11391703,0
Afghanistan,9/3/22,193912,7780,,,392,,498.1255173448054,,,,,4,AFG,2022/09/03,2,11391703,0
Afghanistan,9/4/22,194163,7782,,,251,,498.7702918035988,,,,,4,AFG,2022/09/04,2,11391703,0
Afghanistan,9/5/22,194355,7783,,,192,,499.2635057322376,,,,,4,AFG,2022/09/05,1,11562525,170822
Afghanistan,9/6/22,194614,7783,,,259,,499.92883077139095,,,,,4,AFG,2022/09/06,0,11588893,26368
Afghanistan,9/7/22,195012,7785,,,398,,500.9512221442984,,,,,4,AFG,2022/09/07,2,11588893,0
Afghanistan,9/8/22,195298,7786,,,286,,501.6859053921666,,,,,4,AFG,2022/09/08,1,11588893,0
Afghanistan,9/9/22,195471,7786,,,173,,502.1303116924505,,,,,4,AFG,2022/09/09,0,11588893,0
Afghanistan,9/10/22,195631,7787,,,160,,502.5413232996495,,,,,4,AFG,2022/09/10,1,11588893,0
Afghanistan,9/11/22,195925,7787,,,294,,503.2965571278776,,,,,4,AFG,2022/09/11,0,11588893,0
Afghanistan,9/12/22,196182,7789,,,257,,503.95674452194095,,,,,4,AFG,2022/09/12,2,11725188,136295
Afghanistan,9/13/22,196404,7791,,,222,,504.5270231269296,,,,,4,AFG,2022/09/13,2,11725188,0
Afghanistan,9/14/22,196751,7792,,,347,,505.41840455004234,,,,,4,AFG,2022/09/14,1,11734635,9447
Afghanistan,9/15/22,196870,7792,,,119,,505.7240944328966,,,,,4,AFG,2022/09/15,0,11734635,0
Afghanistan,9/16/22,196992,7794,,,122,,506.0374907833858,,,,,4,AFG,2022/09/16,2,11734635,0
Afghanistan,9/17/22,197066,7794,,,74,,506.22758365171535,,,,,4,AFG,2022/09/17,0,11734635,0
Afghanistan,9/18/22,197240,7795,,,174,,506.6745587745442,,,,,4,AFG,2022/09/18,1,11734635,0
Afghanistan,9/19/22,197434,7796,,,194,,507.172910348273,,,,,4,AFG,2022/09/19,1,11734635,0
Afghanistan,9/20/22,197608,7796,,,174,,507.6198854711019,,,,,4,AFG,2022/09/20,0,11820186,85551
Afghanistan,9/21/22,197788,7796,,,180,,508.08227352920073,,,,,4,AFG,2022/09/21,0,11820186,0
Afghanistan,9/22/22,198023,7796,,,235,,508.6859468272742,,,,,4,AFG,2022/09/22,0,11820186,0
Afghanistan,9/23/22,198163,7796,,,140,,509.04558198357336,,,,,4,AFG,2022/09/23,0,11820186,0
Afghanistan,9/24/22,198244,7796,,,81,,509.25365660971784,,,,,4,AFG,2022/09/24,0,11820186,0
Afghanistan,9/25/22,198416,7796,,,172,,509.6954940874567,,,,,4,AFG,2022/09/25,0,11820186,0
Afghanistan,9/26/22,198543,7798,,,127,,510.02173455067094,,,,,4,AFG,2022/09/26,2,11820186,0
Afghanistan,9/27/22,198750,7798,,,207,,510.5534808174846,,,,,4,AFG,2022/09/27,0,11868997,48811
Afghanistan,9/28/22,198876,7799,,,126,,510.87715245815383,,,,,4,AFG,2022/09/28,1,11868997,0
Afghanistan,9/29/22,199067,7799,,,191,,511.3677975642476,,,,,4,AFG,2022/09/29,0,11881035,12038
Albania,9/2/22,329862,3583,,,247,,11462.297588435611,,,,,8,ALB,2022/09/02,0,2956198,0
Albania,9/3/22,330062,3583,,,200,,11469.247341719369,,,,,8,ALB,2022/09/03,0,2956198,0
Albania,9/4/22,330193,3583,,,131,,11473.79943012023,,,,,8,ALB,2022/09/04,0,2956198,0
Albania,9/5/22,330221,3583,,,28,,11474.772395579957,,,,,8,ALB,2022/09/05,0,2956198,0
Albania,9/6/22,330283,3583,,,62,,11476.926819097922,,,,,8,ALB,2022/09/06,0,2956198,0
Albania,9/7/22,330516,3584,,,233,,11485.0232816735,,,,,8,ALB,2022/09/07,1,2956198,0
Albania,9/8/22,330687,3584,,,171,,11490.965320731115,,,,,8,ALB,2022/09/08,0,2956198,0
Albania,9/9/22,330842,3584,,,155,,11496.351379526026,,,,,8,ALB,2022/09/09,0,2956198,0
Albania,9/10/22,330948,3584,,,106,,11500.034748766418,,,,,8,ALB,2022/09/10,0,2956198,0
Albania,9/11/22,331036,3584,,,88,,11503.092640211273,,,,,8,ALB,2022/09/11,0,2956198,0
Albania,9/12/22,331053,3585,,,17,,11503.683369240392,,,,,8,ALB,2022/09/12,1,2966256,10058
Albania,9/13/22,331191,3586,,,138,,11508.478699006186,,,,,8,ALB,2022/09/13,1,2966256,0
Albania,9/14/22,331295,3586,,,104,,11512.09257071374,,,,,8,ALB,2022/09/14,0,2966256,0
Albania,9/15/22,331384,3586,,,89,,11515.185210925012,,,,,8,ALB,2022/09/15,0,2966256,0
Albania,9/16/22,331459,3586,,,75,,11517.791368406422,,,,,8,ALB,2022/09/16,0,2966256,0
Albania,9/17/22,331540,3586,,,81,,11520.606018486344,,,,,8,ALB,2022/09/17,0,2966256,0
Albania,9/18/22,331583,3586,,,43,,11522.100215442351,,,,,8,ALB,2022/09/18,0,2966256,0
Albania,9/19/22,331601,3588,,,18,,11522.72569323789,,,,,8,ALB,2022/09/19,2,2966256,0
Albania,9/20/22,331715,3589,,,114,,11526.687052609632,,,,,8,ALB,2022/09/20,1,2966256,0
Albania,9/21/22,331810,3589,,,95,,11529.988185419417,,,,,8,ALB,2022/09/21,0,2966256,0
Albania,9/22/22,331861,3589,,,51,,11531.760372506777,,,,,8,ALB,2022/09/22,0,2966256,0
Albania,9/23/22,331908,3589,,,47,,11533.39356452846,,,,,8,ALB,2022/09/23,0,2966256,0
Albania,9/24/22,331953,3589,,,45,,11534.957259017305,,,,,8,ALB,2022/09/24,0,2966256,0
Albania,9/25/22,331976,3589,,,23,,11535.756480644937,,,,,8,ALB,2022/09/25,0,2966256,0
Albania,9/26/22,331987,3589,,,11,,11536.138717075544,,,,,8,ALB,2022/09/26,0,2966256,0
Albania,9/27/22,332066,3589,,,79,,11538.883869622628,,,,,8,ALB,2022/09/27,0,2966256,0
Albania,9/28/22,332129,3589,,,63,,11541.073041907011,,,,,8,ALB,2022/09/28,0,2966256,0
Albania,9/29/22,332173,3589,,,44,,11542.60198762944,,,,,8,ALB,2022/09/29,0,2974247,7991
Algeria,9/2/22,270405,6878,,,46,,616.6443977170622,,,,,12,DZA,2022/09/02,0,15205854,0
Algeria,9/3/22,270426,6878,,,21,,616.6922871139005,,,,,12,DZA,2022/09/03,0,15205854,0
Algeria,9/4/22,270443,6879,,,17,,616.7310547208649,,,,,12,DZA,2022/09/04,1,15205854,0
Algeria,9/5/22,270461,6879,,,18,,616.7721027752978,,,,,12,DZA,2022/09/05,0,15205854,0
Algeria,9/6/22,270476,6879,,,15,,616.806309487325,,,,,12,DZA,2022/09/06,0,15205854,0
Algeria,9/7/22,270489,6879,,,13,,616.8359553044155,,,,,12,DZA,2022/09/07,0,15205854,0
Algeria,9/8/22,270507,6879,,,18,,616.8770033588482,,,,,12,DZA,2022/09/08,0,15205854,0
Algeria,9/9/22,270522,6879,,,15,,616.9112100708757,,,,,12,DZA,2022/09/09,0,15205854,0
Algeria,9/10/22,270532,6879,,,10,,616.9340145455606,,,,,12,DZA,2022/09/10,0,15205854,0
Algeria,9/11/22,270539,6879,,,7,,616.9499776778399,,,,,12,DZA,2022/09/11,0,15205854,0
Algeria,9/12/22,270551,6879,,,12,,616.9773430474619,,,,,12,DZA,2022/09/12,0,15267442,61588
Algeria,9/14/22,270570,6879,,,19,,617.0206715493631,,,,,12,DZA,2022/09/14,0,15267442,0
Algeria,9/15/22,270584,6879,,,14,,617.052597813922,,,,,12,DZA,2022/09/15,0,15267442,0
Algeria,9/16/22,270599,6879,,,15,,617.0868045259493,,,,,12,DZA,2022/09/16,0,15267442,0
Algeria,9/17/22,270606,6879,,,7,,617.1027676582288,,,,,12,DZA,2022/09/17,0,15267442,0
Algeria,9/18/22,270609,6879,,,3,,617.1096090006342,,,,,12,DZA,2022/09/18,0,15267442,0
Algeria,9/19/22,270612,6879,,,3,,617.1164503430398,,,,,12,DZA,2022/09/19,0,15267442,0
Algeria,9/21/22,270619,6879,,,7,,617.1324134753191,,,,,12,DZA,2022/09/21,0,15267442,0
Algeria,9/22/22,270625,6879,,,6,,617.1460961601301,,,,,12,DZA,2022/09/22,0,15267442,0
Algeria,9/23/22,270631,6879,,,6,,617.159778844941,,,,,12,DZA,2022/09/23,0,15267442,0
Algeria,9/24/22,270637,6879,,,6,,617.173461529752,,,,,12,DZA,2022/09/24,0,15267442,0
Algeria,9/25/22,270641,6879,,,4,,617.1825833196259,,,,,12,DZA,2022/09/25,0,15267442,0
Algeria,9/26/22,270649,6879,,,8,,617.2008268993739,,,,,12,DZA,2022/09/26,0,15267442,0
Algeria,9/27/22,270654,6879,,,5,,617.2122291367164,,,,,12,DZA,2022/09/27,0,15267442,0
Algeria,9/28/22,270662,6879,,,8,,617.2304727164642,,,,,12,DZA,2022/09/28,0,15267442,0
Algeria,9/29/22,270668,6879,,,6,,617.2441554012752,,,,,12,DZA,2022/09/29,0,15267442,0
Andorra,9/2/22,46027,154,,,0,,59570.30997217369,,,,,20,AND,2022/09/02,0,154077,0
Andorra,9/7/22,46113,155,,,86,,59681.615220345564,,,,,20,AND,2022/09/07,1,154077,0
Andorra,9/14/22,46147,155,,,34,,59725.619620785605,,,,,20,AND,2022/09/14,0,154195,0
Andorra,9/28/22,46227,155,,,80,,59829.15938652689,,,,,20,AND,2022/09/28,0,154195,0
Andorra,9/29/22,46227,155,,,0,,59829.15938652689,,,,,20,AND,2022/09/29,0,154235,40
Angola,9/2/22,102636,1917,,,0,,312.28370680845177,,,,,24,AGO,2022/09/02,0,22120543,0
Angola,9/9/22,103131,1917,,,495,,313.78981026990954,,,,,24,AGO,2022/09/09,0,22226535,0
Angola,9/29/22,103131,1917,,,0,,313.78981026990954,,,,,24,AGO,2022/09/29,0,22226535,0
Antarctica,9/2/22,11,0,,,0,,,,,,,10,ATA,2022/09/02,0,,
Antarctica,9/29/22,11,0,,,0,,,,,,,10,ATA,2022/09/29,0,,
Antigua and Barbuda,9/2/22,8974,145,,,0,,9163.875500367618,,,,,28,ATG,2022/09/02,0,136185,0
Antigua and Barbuda,9/14/22,9008,145,,,34,,9198.594886038722,,,,,28,ATG,2022/09/14,0,136512,0
Antigua and Barbuda,9/26/22,9089,146,,,81,,9281.30871660812,,,,,28,ATG,2022/09/26,1,136512,0
Antigua and Barbuda,9/29/22,9098,146,,,9,,9290.499142226943,,,,,28,ATG,2022/09/29,0,136512,0
Argentina,9/2/22,9678225,129711,,,0,,21414.002905625453,,,,,32,ARG,2022/09/02,0,108424907,29965
Argentina,9/4/22,9689861,129769,,,11636,,21439.74867386393,,,,,32,ARG,2022/09/04,58,108437111,6074
Argentina,9/11/22,9697763,129830,,,7902,,21457.232608258953,,,,,32,ARG,2022/09/11,61,108583641,0
Argentina,9/18/22,9703938,129855,,,6175,,21470.895389186473,,,,,32,ARG,2022/09/18,25,108733009,4107
Argentina,9/25/22,9708420,129897,,,4482,,21480.812244913945,,,,,32,ARG,2022/09/25,42,108781652,0
Argentina,9/29/22,9708420,129897,,,0,,21480.812244913945,,,,,32,ARG,2022/09/29,0,0,0
Armenia,9/2/22,434398,8655,,,0,,14659.59151386627,,,,,51,ARM,2022/09/02,0,2150112,0
Armenia,9/5/22,436727,8662,,,2329,,14738.188074245909,,,,,51,ARM,2022/09/05,7,2150112,0
Armenia,9/12/22,439302,8669,,,2575,,14825.086375223826,,,,,51,ARM,2022/09/12,7,2150112,0
Armenia,9/19/22,441444,8679,,,2142,,14897.372262872253,,,,,51,ARM,2022/09/19,10,2150112,0
Armenia,9/26/22,442875,8683,,,1431,,14945.664095376875,,,,,51,ARM,2022/09/26,4,2150112,0
Armenia,9/29/22,442875,8683,,,0,,14945.664095376875,,,,,51,ARM,2022/09/29,0,2150112,0
Australia,9/2/22,10060794,14053,,,9147,,39516.54575662714,,,,,36,AUS,2022/09/02,54,63194746,0
Australia,9/3/22,10066729,14067,,,5935,,39539.85710750716,,,,,36,AUS,2022/09/03,14,63194746,0
Australia,9/4/22,10072887,14077,,,6158,,39564.0443524472,,,,,36,AUS,2022/09/04,10,63220921,26175
Australia,9/5/22,10083201,14145,,,10314,,39604.55543466734,,,,,36,AUS,2022/09/05,68,63234908,13987
Australia,9/6/22,10095000,14214,,,11799,,39650.89926432755,,,,,36,AUS,2022/09/06,69,63250537,15629
Australia,9/7/22,10103268,14275,,,8268,,39683.37411674136,,,,,36,AUS,2022/09/07,61,63265492,14955
Australia,9/8/22,10111190,14359,,,7922,,39714.489958640515,,,,,36,AUS,2022/09/08,84,63280978,15486
Australia,9/9/22,10111728,14421,,,538,,39716.603102157525,,,,,36,AUS,2022/09/09,62,63280978,0
Australia,9/10/22,10114810,14426,,,3082,,39728.70850795571,,,,,36,AUS,2022/09/10,5,63280978,0
Australia,9/11/22,10119203,14432,,,4393,,39745.96322816058,,,,,36,AUS,2022/09/11,6,63280978,0
Australia,9/12/22,10121004,14457,,,1801,,39753.03715283369,,,,,36,AUS,2022/09/12,25,63280978,0
Australia,9/13/22,10122875,14458,,,1871,,39760.38602183058,,,,,36,AUS,2022/09/13,1,63280978,0
Australia,9/15/22,10150636,14624,,,27761,,39869.42501286347,,,,,36,AUS,2022/09/15,166,63342668,61690
Australia,9/16/22,10157316,14749,,,6680,,39895.662556903655,,,,,36,AUS,2022/09/16,125,63342668,0
Australia,9/17/22,10158445,14759,,,1129,,39900.09701606853,,,,,36,AUS,2022/09/17,10,63342668,0
Australia,9/18/22,10159613,14763,,,1168,,39904.684658499515,,,,,36,AUS,2022/09/18,4,63342668,0
Australia,9/19/22,10161241,14783,,,1628,,39911.079077915296,,,,,36,AUS,2022/09/19,20,63342668,0
Australia,9/20/22,10162809,14787,,,1568,,39917.237830767845,,,,,36,AUS,2022/09/20,4,63342668,0
Australia,9/21/22,10164301,14820,,,1492,,39923.09807264029,,,,,36,AUS,2022/09/21,33,63342668,0
Australia,9/22/22,10199774,14924,,,35473,,40062.42807260101,,,,,36,AUS,2022/09/22,104,63342668,0
Australia,9/23/22,10201791,14925,,,2017,,40070.35039690177,,,,,36,AUS,2022/09/23,1,63342668,0
Australia,9/25/22,10204195,14928,,,2404,,40079.792770535394,,,,,36,AUS,2022/09/25,3,63342668,0
Australia,9/26/22,10205957,14950,,,1762,,40086.713511942406,,,,,36,AUS,2022/09/26,22,63342668,0
Australia,9/27/22,10207587,14963,,,1630,,40093.11578691029,,,,,36,AUS,2022/09/27,13,63342668,0
Australia,9/28/22,10209239,14984,,,1652,,40099.60447295137,,,,,36,AUS,2022/09/28,21,0,
Australia,9/29/22,10238422,15171,,,29183,,40214.22876153293,,,,,36,AUS,2022/09/29,187,0,0
Austria,9/2/22,4966009,20659,,,4655,,55138.66805826967,,,,,40,AUT,2022/09/02,11,19080537,11902
Austria,9/5/22,4977837,20668,,,11828,,55269.99689109966,,,,,40,AUT,2022/09/05,9,19100747,984
Austria,9/6/22,4980628,20671,,,2791,,55300.98596553562,,,,,40,AUT,2022/09/06,3,19107388,6641
Austria,9/7/22,4984809,20678,,,4181,,55347.408509504356,,,,,40,AUT,2022/09/07,7,19119380,11992
Austria,9/12/22,5006893,20711,,,22084,,55592.61192041215,,,,,40,AUT,2022/09/12,33,19163977,1042
Austria,9/13/22,5009501,20712,,,2608,,55621.56910641322,,,,,40,AUT,2022/09/13,1,19170371,6394
Austria,9/14/22,4996567,20656,,,,,55477.96011724995,,,,,40,AUT,2022/09/14,,19180364,9993
Austria,9/15/22,5002850,20661,,,6283,,55547.721620181204,,,,,40,AUT,2022/09/15,5,19190818,10454
Austria,9/16/22,5008515,20664,,,5665,,55610.621335938886,,,,,40,AUT,2022/09/16,3,19201646,10828
Austria,9/17/22,5013900,20670,,,5385,,55670.412151359036,,,,,40,AUT,2022/09/17,6,19212834,11188
Austria,9/18/22,5024113,20677,,,10213,,55783.80929117072,,,,,40,AUT,2022/09/18,7,19217002,4168
Austria,9/19/22,5027739,20677,,,3626,,55824.06955054183,,,,,40,AUT,2022/09/19,0,19218153,1151
Austria,9/20/22,5033797,20683,,,6058,,55891.332829987565,,,,,40,AUT,2022/09/20,6,19224264,6111
Austria,9/21/22,5042307,20690,,,8510,,55985.82119381773,,,,,40,AUT,2022/09/21,7,19238862,14598
Austria,9/22/22,5050233,20700,,,7926,,56073.82527980103,,,,,40,AUT,2022/09/22,10,19250153,11291
Austria,9/23/22,5058191,20707,,,7958,,56162.18466868005,,,,,40,AUT,2022/09/23,7,19260888,10735
Austria,9/24/22,5066790,20712,,,8599,,56257.66121868893,,,,,40,AUT,2022/09/24,5,19271820,10932
Austria,9/25/22,5073706,20712,,,6916,,56334.45105702611,,,,,40,AUT,2022/09/25,0,19277249,5429
Austria,9/26/22,5079700,20713,,,5994,,56401.00373068041,,,,,40,AUT,2022/09/26,1,19278143,894
Austria,9/27/22,5090354,20723,,,10654,,56519.297388523715,,,,,40,AUT,2022/09/27,10,19284192,6049
Austria,9/28/22,5105202,20734,,,14848,,56684.15793213715,,,,,40,AUT,2022/09/28,11,19284192,0
Austria,9/29/22,5118512,20738,,,13310,,56831.9417303251,,,,,40,AUT,2022/09/29,4,19284192,0
Azerbaijan,9/2/22,814435,9813,,,437,,8032.5568894905155,,,,,31,AZE,2022/09/02,8,13857111,0
Azerbaijan,9/3/22,815047,9822,,,612,,8038.592883543286,,,,,31,AZE,2022/09/03,9,13857111,0
Azerbaijan,9/4/22,815523,9825,,,476,,8043.2875455843305,,,,,31,AZE,2022/09/04,3,13857111,0
Azerbaijan,9/6/22,816087,9831,,,564,,8048.850128338844,,,,,31,AZE,2022/09/06,6,13857111,0
Azerbaijan,9/7/22,816589,9838,,,502,,8053.801221499777,,,,,31,AZE,2022/09/07,7,13857111,0
Azerbaijan,9/8/22,816985,9843,,,396,,8057.706864710393,,,,,31,AZE,2022/09/08,5,13857111,0
Azerbaijan,9/9/22,817322,9849,,,337,,8061.030606533569,,,,,31,AZE,2022/09/09,6,13857111,0
Azerbaijan,9/10/22,817596,9852,,,274,,8063.732996027783,,,,,31,AZE,2022/09/10,3,13857111,0
Azerbaijan,9/11/22,817862,9854,,,266,,8066.356483638955,,,,,31,AZE,2022/09/11,2,13857111,0
Azerbaijan,9/12/22,817938,9857,,,76,,8067.106051527861,,,,,31,AZE,2022/09/12,3,13857111,0
Azerbaijan,9/13/22,818263,9864,,,325,,8070.311440526473,,,,,31,AZE,2022/09/13,7,13857111,0
Azerbaijan,9/14/22,818634,9873,,,371,,8073.97051535258,,,,,31,AZE,2022/09/14,9,13857111,0
Azerbaijan,9/15/22,818890,9876,,,256,,8076.4953756099485,,,,,31,AZE,2022/09/15,3,13857111,0
Azerbaijan,9/16/22,819124,9881,,,234,,8078.803255688949,,,,,31,AZE,2022/09/16,5,13857111,0
Azerbaijan,9/17/22,819338,9884,,,214,,8080.913881060343,,,,,31,AZE,2022/09/17,3,13857111,0
Azerbaijan,9/18/22,819518,9886,,,180,,8082.689173428805,,,,,31,AZE,2022/09/18,2,13857111,0
Azerbaijan,9/19/22,819588,9886,,,70,,8083.379564905429,,,,,31,AZE,2022/09/19,0,13857111,0
Azerbaijan,9/20/22,819847,9893,,,259,,8085.9340133689375,,,,,31,AZE,2022/09/20,7,13857111,0
Azerbaijan,9/21/22,820098,9897,,,251,,8088.409559949404,,,,,31,AZE,2022/09/21,4,13857111,0
Azerbaijan,9/22/22,820299,9900,,,201,,8090.3919697608535,,,,,31,AZE,2022/09/22,3,13857111,0
Azerbaijan,9/23/22,820513,9902,,,214,,8092.502595132247,,,,,31,AZE,2022/09/23,2,13857111,0
Azerbaijan,9/24/22,820662,9903,,,149,,8093.9721427039185,,,,,31,AZE,2022/09/24,1,13857111,0
Azerbaijan,9/25/22,820823,9903,,,161,,8095.560043100154,,,,,31,AZE,2022/09/25,0,13857111,0
Azerbaijan,9/26/22,820858,9903,,,35,,8095.905238838465,,,,,31,AZE,2022/09/26,0,13857111,0
Azerbaijan,9/27/22,820998,9907,,,140,,8097.286021791714,,,,,31,AZE,2022/09/27,4,13857111,0
Azerbaijan,9/28/22,821162,9910,,,164,,8098.9035103940905,,,,,31,AZE,2022/09/28,3,13857111,0
Azerbaijan,9/29/22,821311,9913,,,149,,8100.373057965761,,,,,31,AZE,2022/09/29,3,13857111,0
Bahamas,9/2/22,37081,823,,,0,,9429.418585727073,,,,,44,BHS,2022/09/02,0,357722,621
Bahamas,9/5/22,37101,823,,,20,,9434.504434860444,,,,,44,BHS,2022/09/05,0,357722,0
Bahamas,9/9/22,37125,823,,,24,,9440.60745382049,,,,,44,BHS,2022/09/09,0,358197,475
Bahamas,9/11/22,37146,823,,,21,,9445.94759541053,,,,,44,BHS,2022/09/11,0,358197,0
Bahamas,9/12/22,37156,823,,,10,,9448.490519977215,,,,,44,BHS,2022/09/12,0,358197,0
Bahamas,9/15/22,37187,833,,,31,,9456.373586133941,,,,,44,BHS,2022/09/15,10,358197,0
Bahamas,9/19/22,37203,833,,,16,,9460.442265440637,,,,,44,BHS,2022/09/19,0,359002,805
Bahamas,9/20/22,37213,833,,,10,,9462.985190007324,,,,,44,BHS,2022/09/20,0,359002,0
Bahamas,9/23/22,37258,833,,,45,,9474.42835055741,,,,,44,BHS,2022/09/23,0,361661,2659
Bahamas,9/24/22,37267,833,,,9,,9476.716982667425,,,,,44,BHS,2022/09/24,0,361661,0
Bahamas,9/29/22,37276,833,,,9,,9479.005614777443,,,,,44,BHS,2022/09/29,0,361661,0
Bahrain,9/2/22,672074,1515,,,154,,39496.98604182106,,,,,48,BHR,2022/09/02,0,3467713,81
Bahrain,9/3/22,672245,1515,,,171,,39507.035507524466,,,,,48,BHR,2022/09/03,0,3467811,98
Bahrain,9/4/22,672447,1515,,,202,,39518.90680619165,,,,,48,BHR,2022/09/04,0,3467957,146
Bahrain,9/5/22,672636,1515,,,189,,39530.01411039015,,,,,48,BHR,2022/09/05,0,3468131,174
Bahrain,9/6/22,672859,1515,,,223,,39543.119553968274,,,,,48,BHR,2022/09/06,0,3468246,115
Bahrain,9/7/22,673066,1516,,,207,,39555.284696661874,,,,,48,BHR,2022/09/07,1,3468405,159
Bahrain,9/8/22,673314,1518,,,248,,39569.85936037208,,,,,48,BHR,2022/09/08,2,3468615,210
Bahrain,9/9/22,673498,1518,,,184,,39580.67282054416,,,,,48,BHR,2022/09/09,0,3468666,51
Bahrain,9/10/22,673693,1518,,,195,,39592.132737574364,,,,,48,BHR,2022/09/10,0,3468753,87
Bahrain,9/11/22,673996,1518,,,303,,39609.93968557514,,,,,48,BHR,2022/09/11,0,3468872,119
Bahrain,9/12/22,674303,1518,,,307,,39627.981708797044,,,,,48,BHR,2022/09/12,0,3468988,116
Bahrain,9/13/22,674621,1518,,,318,,39646.67018887706,,,,,48,BHR,2022/09/13,0,3469101,113
Bahrain,9/14/22,674909,1518,,,288,,39663.59560479859,,,,,48,BHR,2022/09/14,0,3469197,96
Bahrain,9/15/22,675205,1518,,,296,,39680.99117116238,,,,,48,BHR,2022/09/15,0,3469364,167
Bahrain,9/16/22,675460,1519,,,255,,39695.97721650957,,,,,48,BHR,2022/09/16,1,3469440,76
Bahrain,9/17/22,675741,1520,,,281,,39712.49125079411,,,,,48,BHR,2022/09/17,1,3469514,74
Bahrain,9/18/22,676094,1520,,,353,,39733.23663905904,,,,,48,BHR,2022/09/18,0,3469643,129
Bahrain,9/19/22,676451,1520,,,357,,39754.2171025451,,,,,48,BHR,2022/09/19,0,3469753,110
Bahrain,9/20/22,676846,1520,,,395,,39777.43078063192,,,,,48,BHR,2022/09/20,0,3469877,124
Bahrain,9/21/22,677242,1520,,,396,,39800.70322752402,,,,,48,BHR,2022/09/21,0,3469977,100
Bahrain,9/22/22,677667,1520,,,425,,39825.67996976933,,,,,48,BHR,2022/09/22,0,3470138,161
Bahrain,9/23/22,677961,1520,,,294,,39842.95799852255,,,,,48,BHR,2022/09/23,0,3470235,97
Bahrain,9/24/22,678280,1520,,,319,,39861.70524740785,,,,,48,BHR,2022/09/24,0,3470319,84
Bahrain,9/25/22,678703,1520,,,423,,39886.5644520426,,,,,48,BHR,2022/09/25,0,3470505,186
Bahrain,9/26/22,679151,1520,,,448,,39912.89287680942,,,,,48,BHR,2022/09/26,0,3470619,114
Bahrain,9/27/22,679560,1520,,,409,,39936.9293181702,,,,,48,BHR,2022/09/27,0,3470735,116
Bahrain,9/28/22,679912,1520,,,352,,39957.615937629846,,,,,48,BHR,2022/09/28,0,3470735,0
Bahrain,9/29/22,680271,1520,,,359,,39978.71393872647,,,,,48,BHR,2022/09/29,0,3470735,0
Bangladesh,9/2/22,2012376,29326,,,214,,1221.9221198976743,,,,,50,BGD,2022/09/02,1,0,0
Bangladesh,9/3/22,2012531,29327,,,155,,1222.0162364686253,,,,,50,BGD,2022/09/03,1,0,0
Bangladesh,9/4/22,2012761,29328,,,230,,1222.155893315843,,,,,50,BGD,2022/09/04,1,0,0
Bangladesh,9/5/22,2013094,29328,,,333,,1222.3580921424668,,,,,50,BGD,2022/09/05,0,0,0
Bangladesh,9/6/22,2013407,29329,,,313,,1222.5481468954194,,,,,50,BGD,2022/09/06,1,0,0
Bangladesh,9/7/22,2013689,29329,,,282,,1222.719378334182,,,,,50,BGD,2022/09/07,0,0,0
Bangladesh,9/8/22,2014077,29330,,,388,,1222.9549733634012,,,,,50,BGD,2022/09/08,1,0,0
Bangladesh,9/9/22,2014355,29331,,,278,,1223.1237759874296,,,,,50,BGD,2022/09/09,1,0,0
Bangladesh,9/10/22,2014577,29332,,,222,,1223.2585752051789,,,,,50,BGD,2022/09/10,1,0,0
Bangladesh,9/11/22,2014887,29334,,,310,,1223.4468083470808,,,,,50,BGD,2022/09/11,2,0,0
Bangladesh,9/12/22,2015308,29334,,,421,,1223.7024410978574,,,,,50,BGD,2022/09/12,0,0,0
Bangladesh,9/13/22,2015743,29335,,,435,,1223.9665747002039,,,,,50,BGD,2022/09/13,1,0,0
Bangladesh,9/14/22,2016145,29336,,,402,,1224.210670580993,,,,,50,BGD,2022/09/14,1,0,0
Bangladesh,9/15/22,2016583,29337,,,438,,1224.4766257943902,,,,,50,BGD,2022/09/15,1,0,0
Bangladesh,9/16/22,2016946,29339,,,363,,1224.6970407315207,,,,,50,BGD,2022/09/16,2,0,0
Bangladesh,9/17/22,2017087,29339,,,141,,1224.7826564509019,,,,,50,BGD,2022/09/17,0,0,0
Bangladesh,9/18/22,2017614,29339,,,527,,1225.1026527921354,,,,,50,BGD,2022/09/18,0,0,0
Bangladesh,9/19/22,2018215,29340,,,601,,1225.4675822059519,,,,,50,BGD,2022/09/19,1,0,0
Bangladesh,9/20/22,2018829,29345,,,614,,1225.8404052676547,,,,,50,BGD,2022/09/20,5,0,0
Bangladesh,9/21/22,2019470,29345,,,641,,1226.2296228288135,,,,,50,BGD,2022/09/21,0,0,0
Bangladesh,9/22/22,2020148,29346,,,678,,1226.6413069262637,,,,,50,BGD,2022/09/22,1,0,0
Bangladesh,9/23/22,2020768,29347,,,620,,1227.0177732100678,,,,,50,BGD,2022/09/23,1,0,0
Bangladesh,9/24/22,2021118,29351,,,350,,1227.230294499312,,,,,50,BGD,2022/09/24,4,0,0
Bangladesh,9/25/22,2021690,29353,,,572,,1227.5776150063055,,,,,50,BGD,2022/09/25,2,0,0
Bangladesh,9/26/22,2022408,29359,,,718,,1228.013587251098,,,,,50,BGD,2022/09/26,6,0,0
